customer_id,activation_date,churn_date,study_end_date,last_observed_date,churn_label,customer_status,survival_time_days,survival_time_months,age,marital_status,monthly_charges,device_type,internet_service,contract_type,payment_method,tech_support,online_security,streaming_tv
CUST-08259,15/09/2025,,31/03/2026,31/03/2026,0,No,197,6.472,56,Single,66.49,Router/MiFi,Fiber,Month-to-month,Card,Yes,No,Not applicable
CUST-08260,29/12/2025,,31/03/2026,31/03/2026,0,No,92,3.023,61,Single,59.89,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,No
CUST-08261,10/01/2025,,31/03/2026,31/03/2026,0,No,445,14.62,20,Single,55.08,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,No
CUST-08262,08/01/2026,,31/03/2026,31/03/2026,0,No,82,2.694,36,Divorced/Widowed,46.42,Tablet,4G/5G Fixed Wireless,Month-to-month,Card,Yes,Yes,Yes
CUST-08263,17/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,14,0.46,38,Married,55.51,Smartphone,Fiber,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-08264,04/02/2026,,31/03/2026,31/03/2026,0,No,55,1.807,45,Married,62.06,Smartphone,DSL,12-month,Card,Yes,No,Yes
CUST-08265,29/07/2025,15/08/2025,31/03/2026,15/08/2025,1,Yes,17,0.559,63,Single,33.1,Router/MiFi,Mobile Data,24-month,Cash/Agent,Yes,Not applicable,Not applicable
CUST-08266,20/04/2025,,31/03/2026,31/03/2026,0,No,345,11.335,23,Single,48.91,Tablet,Mobile Data,12-month,Mobile Money,Yes,No,Not applicable
CUST-08267,06/07/2025,,31/03/2026,31/03/2026,0,No,268,8.805,74,Married,80.36,Smartphone,Fiber,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-08268,15/06/2025,,31/03/2026,31/03/2026,0,No,289,9.495,32,Married,34.33,Smartphone,None,12-month,Card,Yes,Not applicable,Not applicable
CUST-08269,08/01/2025,,31/03/2026,31/03/2026,0,No,447,14.686,22,Married,43.6,Feature Phone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-08270,02/05/2025,,31/03/2026,31/03/2026,0,No,333,10.94,48,Single,51.74,Smartphone,Mobile Data,Month-to-month,Card,No,Yes,No
CUST-08271,26/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,5,0.164,48,Married,78.73,Feature Phone,Fiber,Month-to-month,Cash/Agent,No,Not applicable,No
CUST-08272,17/04/2025,27/07/2025,31/03/2026,27/07/2025,1,Yes,101,3.318,60,Single,59.84,Smartphone,Fiber,12-month,Card,Yes,Not applicable,Yes
CUST-08273,21/01/2026,,31/03/2026,31/03/2026,0,No,69,2.267,39,Married,51.81,Smartphone,Mobile Data,24-month,Bank Transfer,Yes,Yes,No
CUST-08274,20/06/2025,,31/03/2026,31/03/2026,0,No,284,9.331,53,Married,77.46,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-08275,09/06/2025,,31/03/2026,31/03/2026,0,No,295,9.692,55,Married,71,Smartphone,Fiber,Month-to-month,Card,Yes,Yes,Not applicable
CUST-08276,22/03/2025,,31/03/2026,31/03/2026,0,No,374,12.287,68,Married,82.03,Smartphone,Fiber,12-month,Mobile Money,Yes,Yes,No
CUST-08277,30/12/2025,02/01/2026,31/03/2026,02/01/2026,1,Yes,3,0.099,42,Divorced/Widowed,61.39,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-08278,19/12/2025,24/12/2025,31/03/2026,24/12/2025,1,Yes,5,0.164,34,Divorced/Widowed,15.55,Smartphone,None,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-08279,22/09/2025,,31/03/2026,31/03/2026,0,No,190,6.242,71,Married,19.04,Router/MiFi,Mobile Data,Month-to-month,Mobile Money,No,Yes,Not applicable
CUST-08280,25/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,34,1.117,27,Married,37.63,Smartphone,Mobile Data,Month-to-month,Mobile Money,No,Not applicable,Not applicable
CUST-08281,02/05/2025,18/01/2026,31/03/2026,18/01/2026,1,Yes,261,8.575,29,Single,48.51,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,No
CUST-08282,26/11/2025,11/02/2026,31/03/2026,11/02/2026,1,Yes,77,2.53,63,Married,68.91,Smartphone,Fiber,Month-to-month,Card,No,No,Yes
CUST-08283,06/01/2026,,31/03/2026,31/03/2026,0,No,84,2.76,45,Married,31.62,Router/MiFi,Mobile Data,12-month,Bank Transfer,No,Not applicable,Yes
CUST-08284,03/03/2025,24/02/2026,31/03/2026,24/02/2026,1,Yes,358,11.762,57,Single,21.66,Smartphone,Mobile Data,24-month,Card,No,Not applicable,Not applicable
CUST-08285,21/12/2025,,31/03/2026,31/03/2026,0,No,100,3.285,66,Married,38.11,Smartphone,4G/5G Fixed Wireless,24-month,Card,Yes,Not applicable,Yes
CUST-08286,10/07/2025,,31/03/2026,31/03/2026,0,No,264,8.674,46,Married,8,Router/MiFi,None,24-month,Card,No,Yes,Not applicable
CUST-08287,04/08/2025,20/08/2025,31/03/2026,20/08/2025,1,Yes,16,0.526,35,Married,67.38,Smartphone,Fiber,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
CUST-08288,05/08/2025,,31/03/2026,31/03/2026,0,No,238,7.819,25,Single,61.3,Smartphone,Fiber,24-month,Mobile Money,No,Yes,Yes
CUST-08289,09/02/2026,14/02/2026,31/03/2026,14/02/2026,1,Yes,5,0.164,52,Single,46.38,Smartphone,Mobile Data,Month-to-month,Card,No,Yes,No
CUST-08290,27/04/2025,22/09/2025,31/03/2026,22/09/2025,1,Yes,148,4.862,23,Single,30.31,Router/MiFi,None,Month-to-month,Mobile Money,Yes,Yes,No
CUST-08291,24/02/2025,,31/03/2026,31/03/2026,0,No,400,13.142,25,Single,64.05,Tablet,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Not applicable,No
CUST-08292,17/07/2025,31/08/2025,31/03/2026,31/08/2025,1,Yes,45,1.478,72,Single,30.21,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-08293,27/08/2025,,31/03/2026,31/03/2026,0,No,216,7.097,67,Married,90.73,Router/MiFi,Fiber,24-month,Mobile Money,Yes,Not applicable,No
CUST-08294,30/01/2026,,31/03/2026,31/03/2026,0,No,60,1.971,20,Married,61.99,Router/MiFi,4G/5G Fixed Wireless,12-month,Card,Yes,Yes,No
CUST-08295,02/09/2025,,31/03/2026,31/03/2026,0,No,210,6.899,44,Married,48.53,Smartphone,Mobile Data,24-month,Mobile Money,Yes,No,Not applicable
CUST-08296,30/08/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,213,6.998,76,Divorced/Widowed,45.77,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Yes,Not applicable
CUST-08297,10/12/2025,23/01/2026,31/03/2026,23/01/2026,1,Yes,44,1.446,40,Married,17.43,Smartphone,Mobile Data,24-month,Mobile Money,No,Not applicable,Yes
CUST-08298,29/09/2025,,31/03/2026,31/03/2026,0,No,183,6.012,41,Married,47.23,Smartphone,Mobile Data,24-month,Bank Transfer,No,No,Yes
CUST-08299,26/03/2025,,31/03/2026,31/03/2026,0,No,370,12.156,42,Married,45.22,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-08300,05/11/2025,,31/03/2026,31/03/2026,0,No,146,4.797,32,Married,71.63,Router/MiFi,Fiber,12-month,Cash/Agent,Yes,Yes,Not applicable
CUST-08301,09/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,22,0.723,26,Married,47.77,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,Yes,No,No
CUST-08302,26/08/2025,,31/03/2026,31/03/2026,0,No,217,7.129,65,Single,22.1,Smartphone,None,12-month,Cash/Agent,No,Yes,No
CUST-08303,07/11/2025,,31/03/2026,31/03/2026,0,No,144,4.731,36,Single,72.15,Smartphone,Fiber,Month-to-month,Mobile Money,No,Yes,No
CUST-08304,21/02/2025,,31/03/2026,31/03/2026,0,No,403,13.24,48,Married,23.75,Tablet,Mobile Data,12-month,Bank Transfer,Yes,Not applicable,Yes
CUST-08305,13/02/2026,,31/03/2026,31/03/2026,0,No,46,1.511,56,Single,27.26,Router/MiFi,4G/5G Fixed Wireless,24-month,Cash/Agent,Yes,Not applicable,Yes
CUST-08306,14/11/2025,,31/03/2026,31/03/2026,0,No,137,4.501,65,Married,35.15,Router/MiFi,Mobile Data,24-month,Cash/Agent,No,Yes,Yes
CUST-08307,12/03/2025,,31/03/2026,31/03/2026,0,No,384,12.616,37,Single,62.74,Smartphone,Mobile Data,12-month,Card,Yes,Yes,No
CUST-08308,14/03/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,382,12.55,37,Married,16.23,Smartphone,None,Month-to-month,Card,No,No,Not applicable
CUST-08309,03/05/2025,,31/03/2026,31/03/2026,0,No,332,10.908,70,Single,59.89,Tablet,4G/5G Fixed Wireless,Month-to-month,Card,No,Yes,Yes
CUST-08310,23/04/2025,,31/03/2026,31/03/2026,0,No,342,11.236,52,Married,8,Smartphone,None,12-month,Card,No,Yes,No
CUST-08311,15/12/2025,,31/03/2026,31/03/2026,0,No,106,3.483,50,Married,64.03,Smartphone,4G/5G Fixed Wireless,12-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-08312,30/10/2025,,31/03/2026,31/03/2026,0,No,152,4.994,60,Divorced/Widowed,48.44,Smartphone,Mobile Data,Month-to-month,Card,Yes,Yes,Yes
CUST-08313,19/10/2025,,31/03/2026,31/03/2026,0,No,163,5.355,35,Married,53.72,Smartphone,Fiber,Month-to-month,Cash/Agent,Yes,Not applicable,No
CUST-08314,15/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,44,1.446,50,Single,11.03,Feature Phone,None,24-month,Cash/Agent,No,Not applicable,Not applicable
CUST-08315,04/03/2025,,31/03/2026,31/03/2026,0,No,392,12.879,31,Married,8,Smartphone,None,12-month,Cash/Agent,No,Yes,Yes
CUST-08316,04/12/2025,16/01/2026,31/03/2026,16/01/2026,1,Yes,43,1.413,29,Single,10.23,Tablet,None,12-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-08317,21/07/2025,,31/03/2026,31/03/2026,0,No,253,8.312,35,Divorced/Widowed,71.77,Tablet,Fiber,24-month,Bank Transfer,No,Not applicable,No
CUST-08318,02/12/2025,25/02/2026,31/03/2026,25/02/2026,1,Yes,85,2.793,29,Married,79.03,Smartphone,Fiber,12-month,Card,Yes,Yes,No
CUST-08319,22/10/2025,,31/03/2026,31/03/2026,0,No,160,5.257,20,Married,51.14,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-08320,19/03/2025,,31/03/2026,31/03/2026,0,No,377,12.386,56,Married,82.01,Tablet,Fiber,12-month,Bank Transfer,No,Yes,Not applicable
CUST-08321,10/03/2026,,31/03/2026,31/03/2026,0,No,21,0.69,67,Single,73.07,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-08322,28/04/2025,,31/03/2026,31/03/2026,0,No,337,11.072,46,Married,42.78,Router/MiFi,DSL,Month-to-month,Cash/Agent,No,No,Yes
CUST-08323,26/01/2026,19/03/2026,31/03/2026,19/03/2026,1,Yes,52,1.708,63,Married,20.75,Router/MiFi,None,Month-to-month,Bank Transfer,Yes,Not applicable,Yes
CUST-08324,04/02/2025,12/06/2025,31/03/2026,12/06/2025,1,Yes,128,4.205,38,Married,57.02,Smartphone,Fiber,Month-to-month,Card,No,No,Not applicable
CUST-08325,14/05/2025,,31/03/2026,31/03/2026,0,No,321,10.546,39,Married,48.97,Feature Phone,Mobile Data,Month-to-month,Bank Transfer,Yes,No,No
CUST-08326,01/05/2025,,31/03/2026,31/03/2026,0,No,334,10.973,61,Divorced/Widowed,39.1,Smartphone,DSL,Month-to-month,Card,No,No,No
CUST-08327,23/12/2025,11/02/2026,31/03/2026,11/02/2026,1,Yes,50,1.643,27,Single,48.36,Smartphone,Fiber,24-month,Bank Transfer,Yes,No,Yes
CUST-08328,08/07/2025,,31/03/2026,31/03/2026,0,No,266,8.739,52,Married,8,Tablet,None,12-month,Mobile Money,Yes,Yes,Not applicable
CUST-08329,26/06/2025,,31/03/2026,31/03/2026,0,No,278,9.133,32,Single,55.78,Smartphone,4G/5G Fixed Wireless,12-month,Card,Yes,No,Yes
CUST-08330,15/02/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,44,1.446,64,Single,49.71,Smartphone,Fiber,Month-to-month,Card,Yes,Yes,Yes
CUST-08331,27/03/2026,29/03/2026,31/03/2026,29/03/2026,1,Yes,2,0.066,69,Divorced/Widowed,15.04,Smartphone,Mobile Data,12-month,Card,No,Not applicable,Not applicable
CUST-08332,14/10/2025,,31/03/2026,31/03/2026,0,No,168,5.52,76,Single,58.33,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,Yes,No,Not applicable
CUST-08333,20/09/2025,,31/03/2026,31/03/2026,0,No,192,6.308,21,Single,24.9,Smartphone,Mobile Data,Month-to-month,Cash/Agent,Yes,No,Yes
CUST-08334,23/02/2026,,31/03/2026,31/03/2026,0,No,36,1.183,30,Single,28.55,Router/MiFi,DSL,12-month,Bank Transfer,No,No,No
CUST-08335,03/03/2026,31/03/2026,31/03/2026,31/03/2026,1,Yes,28,0.92,25,Single,62.57,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Not applicable
CUST-08336,14/04/2025,,31/03/2026,31/03/2026,0,No,351,11.532,58,Single,20.41,Router/MiFi,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-08337,08/01/2026,,31/03/2026,31/03/2026,0,No,82,2.694,27,Married,68.93,Smartphone,Fiber,24-month,Card,Yes,Not applicable,No
CUST-08338,25/10/2025,30/11/2025,31/03/2026,30/11/2025,1,Yes,36,1.183,62,Married,26.36,Tablet,DSL,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-08339,07/08/2025,,31/03/2026,31/03/2026,0,No,236,7.754,63,Married,30.54,Smartphone,Mobile Data,Month-to-month,Mobile Money,No,No,Not applicable
CUST-08340,26/09/2025,,31/03/2026,31/03/2026,0,No,186,6.111,23,Single,52.95,Tablet,Fiber,Month-to-month,Mobile Money,No,No,No
CUST-08341,28/02/2026,,31/03/2026,31/03/2026,0,No,31,1.018,41,Married,32.49,Router/MiFi,Mobile Data,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-08342,15/03/2025,,31/03/2026,31/03/2026,0,No,381,12.517,65,Married,30.83,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Not applicable
CUST-08343,07/02/2025,,31/03/2026,31/03/2026,0,No,417,13.7,76,Single,15.09,Smartphone,None,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-08344,03/02/2025,,31/03/2026,31/03/2026,0,No,421,13.832,49,Single,57.1,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-08345,07/11/2025,,31/03/2026,31/03/2026,0,No,144,4.731,34,Married,38.99,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Yes,Yes
CUST-08346,20/04/2025,,31/03/2026,31/03/2026,0,No,345,11.335,27,Married,46.98,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Card,Yes,No,Not applicable
CUST-08347,16/02/2025,17/03/2025,31/03/2026,17/03/2025,1,Yes,29,0.953,68,Divorced/Widowed,37.35,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Yes,No
CUST-08348,20/11/2025,14/02/2026,31/03/2026,14/02/2026,1,Yes,86,2.825,62,Single,21.53,Smartphone,DSL,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-08349,23/12/2025,,31/03/2026,31/03/2026,0,No,98,3.22,71,Divorced/Widowed,64.65,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Not applicable,Yes
CUST-08350,21/03/2026,22/03/2026,31/03/2026,22/03/2026,1,Yes,1,0.033,76,Single,52.35,Smartphone,4G/5G Fixed Wireless,Month-to-month,Card,No,No,Not applicable
CUST-08351,22/08/2025,,31/03/2026,31/03/2026,0,No,221,7.261,50,Married,54.17,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-08352,26/01/2025,14/05/2025,31/03/2026,14/05/2025,1,Yes,108,3.548,20,Single,51.74,Smartphone,Mobile Data,Month-to-month,Card,No,No,Yes
CUST-08353,27/02/2025,04/05/2025,31/03/2026,04/05/2025,1,Yes,66,2.168,28,Married,63.54,Router/MiFi,4G/5G Fixed Wireless,24-month,Bank Transfer,No,Not applicable,Yes
CUST-08354,04/08/2025,13/10/2025,31/03/2026,13/10/2025,1,Yes,70,2.3,39,Married,41.45,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-08355,02/05/2025,,31/03/2026,31/03/2026,0,No,333,10.94,42,Single,29.63,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,No,Yes
CUST-08356,17/03/2025,,31/03/2026,31/03/2026,0,No,379,12.452,76,Divorced/Widowed,55.61,Smartphone,Fiber,Month-to-month,Bank Transfer,No,No,Not applicable
CUST-08357,07/05/2025,,31/03/2026,31/03/2026,0,No,328,10.776,25,Married,37.62,Smartphone,Mobile Data,12-month,Bank Transfer,Yes,Not applicable,Not applicable
CUST-08358,09/08/2025,26/01/2026,31/03/2026,26/01/2026,1,Yes,170,5.585,75,Single,74.56,Router/MiFi,Fiber,12-month,Bank Transfer,No,Not applicable,Yes
CUST-08359,03/01/2026,08/01/2026,31/03/2026,08/01/2026,1,Yes,5,0.164,30,Married,33.37,Smartphone,Mobile Data,Month-to-month,Bank Transfer,Yes,No,Not applicable
CUST-08360,11/02/2026,,31/03/2026,31/03/2026,0,No,48,1.577,47,Married,56.33,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-08361,25/01/2026,,31/03/2026,31/03/2026,0,No,65,2.136,49,Single,54.36,Smartphone,Fiber,Month-to-month,Card,Yes,Yes,Not applicable
CUST-08362,16/02/2026,09/03/2026,31/03/2026,09/03/2026,1,Yes,21,0.69,65,Married,64.88,Smartphone,Fiber,Month-to-month,Bank Transfer,No,Yes,No
CUST-08363,02/09/2025,09/03/2026,31/03/2026,09/03/2026,1,Yes,188,6.177,20,Single,55.56,Smartphone,Fiber,Month-to-month,Card,Yes,Yes,No
CUST-08364,25/10/2025,,31/03/2026,31/03/2026,0,No,157,5.158,73,Married,18.41,Smartphone,DSL,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-08365,29/11/2025,11/02/2026,31/03/2026,11/02/2026,1,Yes,74,2.431,32,Married,27.69,Smartphone,DSL,Month-to-month,Mobile Money,No,No,Yes
CUST-08366,02/05/2025,,31/03/2026,31/03/2026,0,No,333,10.94,32,Married,41.8,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,Yes,Yes,Yes
CUST-08367,13/05/2025,04/02/2026,31/03/2026,04/02/2026,1,Yes,267,8.772,76,Single,71.93,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,Yes,Not applicable
CUST-08368,03/02/2025,,31/03/2026,31/03/2026,0,No,421,13.832,66,Married,52.01,Smartphone,4G/5G Fixed Wireless,24-month,Mobile Money,No,Yes,No
CUST-08369,10/02/2026,,31/03/2026,31/03/2026,0,No,49,1.61,21,Married,25.17,Smartphone,Mobile Data,24-month,Cash/Agent,No,Not applicable,Yes
CUST-08370,17/08/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,226,7.425,30,Married,67.7,Smartphone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Not applicable,Yes
CUST-08371,04/02/2026,,31/03/2026,31/03/2026,0,No,55,1.807,75,Married,30.79,Smartphone,None,Month-to-month,Card,Yes,Not applicable,No
CUST-08372,29/11/2025,,31/03/2026,31/03/2026,0,No,122,4.008,70,Divorced/Widowed,58.95,Tablet,Fiber,Month-to-month,Cash/Agent,Yes,Yes,Not applicable
CUST-08373,30/09/2025,,31/03/2026,31/03/2026,0,No,182,5.979,51,Single,68.04,Smartphone,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,Not applicable,Yes
CUST-08374,18/02/2025,,31/03/2026,31/03/2026,0,No,406,13.339,52,Divorced/Widowed,45.46,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,No,No,Not applicable
CUST-08375,23/06/2025,,31/03/2026,31/03/2026,0,No,281,9.232,65,Married,24.37,Smartphone,Mobile Data,12-month,Card,No,Not applicable,No
CUST-08376,22/07/2025,23/08/2025,31/03/2026,23/08/2025,1,Yes,32,1.051,31,Single,8,Router/MiFi,None,Month-to-month,Bank Transfer,No,Yes,No
CUST-08377,04/03/2026,07/03/2026,31/03/2026,07/03/2026,1,Yes,3,0.099,57,Divorced/Widowed,56.77,Tablet,4G/5G Fixed Wireless,Month-to-month,Cash/Agent,No,No,Not applicable
CUST-08378,03/07/2025,,31/03/2026,31/03/2026,0,No,271,8.903,73,Single,48.73,Router/MiFi,None,12-month,Card,No,Not applicable,No
CUST-08379,19/01/2026,,31/03/2026,31/03/2026,0,No,71,2.333,29,Married,24.77,Router/MiFi,DSL,Month-to-month,Cash/Agent,Yes,No,Yes
CUST-08380,15/12/2025,,31/03/2026,31/03/2026,0,No,106,3.483,28,Single,88.35,Router/MiFi,Fiber,24-month,Mobile Money,Yes,Not applicable,Not applicable
CUST-08381,04/04/2025,,31/03/2026,31/03/2026,0,No,361,11.86,51,Single,40.29,Router/MiFi,DSL,12-month,Card,Yes,No,No
CUST-08382,17/09/2025,,31/03/2026,31/03/2026,0,No,195,6.407,50,Divorced/Widowed,43.27,Tablet,4G/5G Fixed Wireless,12-month,Cash/Agent,No,Not applicable,Yes
CUST-08383,23/04/2025,,31/03/2026,31/03/2026,0,No,342,11.236,52,Married,41.12,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,Yes
CUST-08384,26/03/2026,,31/03/2026,31/03/2026,0,No,5,0.164,52,Married,46.14,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,Not applicable,No
CUST-08385,02/11/2025,,31/03/2026,31/03/2026,0,No,149,4.895,33,Divorced/Widowed,55.4,Tablet,4G/5G Fixed Wireless,24-month,Mobile Money,No,No,No
CUST-08386,27/06/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,277,9.101,24,Married,46.1,Router/MiFi,Fiber,Month-to-month,Bank Transfer,No,Not applicable,Not applicable
CUST-08387,09/06/2025,,31/03/2026,31/03/2026,0,No,295,9.692,24,Single,89.41,Router/MiFi,Fiber,12-month,Card,Yes,No,Not applicable
CUST-08388,19/08/2025,,31/03/2026,31/03/2026,0,No,224,7.359,23,Married,33.81,Smartphone,Mobile Data,24-month,Card,No,No,Yes
CUST-08389,24/03/2025,,31/03/2026,31/03/2026,0,No,372,12.222,65,Single,33.3,Smartphone,Mobile Data,24-month,Card,No,Not applicable,No
CUST-08390,17/04/2025,12/12/2025,31/03/2026,12/12/2025,1,Yes,239,7.852,20,Single,8,Smartphone,None,Month-to-month,Bank Transfer,Yes,No,No
CUST-08391,02/08/2025,19/08/2025,31/03/2026,19/08/2025,1,Yes,17,0.559,65,Single,62.58,Router/MiFi,4G/5G Fixed Wireless,Month-to-month,Card,No,Not applicable,Yes
CUST-08392,08/11/2025,27/12/2025,31/03/2026,27/12/2025,1,Yes,49,1.61,57,Married,59.56,Smartphone,Fiber,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-08393,28/04/2025,04/11/2025,31/03/2026,04/11/2025,1,Yes,190,6.242,29,Single,57.48,Smartphone,Fiber,24-month,Card,Yes,Not applicable,No
CUST-08394,18/03/2025,28/04/2025,31/03/2026,28/04/2025,1,Yes,41,1.347,43,Single,28.83,Router/MiFi,DSL,12-month,Cash/Agent,No,Not applicable,Yes
CUST-08395,11/04/2025,31/03/2026,31/03/2026,31/03/2026,1,Yes,354,11.63,78,Single,26.32,Smartphone,None,Month-to-month,Card,Yes,Yes,Not applicable
CUST-08396,25/05/2025,23/07/2025,31/03/2026,23/07/2025,1,Yes,59,1.938,58,Married,40.65,Feature Phone,4G/5G Fixed Wireless,Month-to-month,Bank Transfer,No,Yes,Yes
CUST-08397,17/03/2025,14/04/2025,31/03/2026,14/04/2025,1,Yes,28,0.92,69,Divorced/Widowed,55.72,Smartphone,4G/5G Fixed Wireless,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-08398,01/06/2025,,31/03/2026,31/03/2026,0,No,303,9.955,51,Single,49.26,Smartphone,Mobile Data,12-month,Mobile Money,No,Not applicable,No
CUST-08399,07/05/2025,21/07/2025,31/03/2026,21/07/2025,1,Yes,75,2.464,78,Single,32.47,Tablet,Fiber,Month-to-month,Mobile Money,Yes,Yes,Not applicable
CUST-08400,14/02/2025,28/02/2025,31/03/2026,28/02/2025,1,Yes,14,0.46,35,Married,61.97,Feature Phone,Fiber,Month-to-month,Cash/Agent,No,Not applicable,Not applicable
CUST-08401,13/09/2025,,31/03/2026,31/03/2026,0,No,199,6.538,29,Married,51.74,Feature Phone,4G/5G Fixed Wireless,24-month,Bank Transfer,Yes,Yes,Yes
CUST-08402,03/03/2025,,31/03/2026,31/03/2026,0,No,393,12.912,52,Divorced/Widowed,77.94,Smartphone,Fiber,Month-to-month,Card,Yes,No,Not applicable
CUST-08403,19/03/2025,,31/03/2026,31/03/2026,0,No,377,12.386,69,Single,39.71,Router/MiFi,None,12-month,Cash/Agent,Yes,No,No
CUST-08404,09/08/2025,,31/03/2026,31/03/2026,0,No,234,7.688,54,Single,32.18,Smartphone,Mobile Data,12-month,Card,Yes,Not applicable,Yes
CUST-08405,18/02/2026,,31/03/2026,31/03/2026,0,No,41,1.347,37,Married,23.22,Smartphone,Mobile Data,12-month,Cash/Agent,Yes,Not applicable,No
CUST-08406,11/05/2025,07/06/2025,31/03/2026,07/06/2025,1,Yes,27,0.887,53,Divorced/Widowed,49.31,Smartphone,Mobile Data,Month-to-month,Cash/Agent,No,Yes,Yes
CUST-08407,23/01/2026,26/03/2026,31/03/2026,26/03/2026,1,Yes,62,2.037,72,Married,27.53,Smartphone,None,Month-to-month,Bank Transfer,Yes,Yes,Not applicable
CUST-08408,20/02/2026,,31/03/2026,31/03/2026,0,No,39,1.281,67,Married,25.52,Smartphone,Mobile Data,24-month,Card,Yes,No,Yes
CUST-08409,05/08/2025,,31/03/2026,31/03/2026,0,No,238,7.819,42,Single,42.74,Smartphone,Mobile Data,12-month,Mobile Money,Yes,No,Yes
CUST-08410,13/05/2025,,31/03/2026,31/03/2026,0,No,322,10.579,19,Married,81.61,Smartphone,Fiber,Month-to-month,Card,No,Yes,Not applicable
CUST-08411,20/07/2025,,31/03/2026,31/03/2026,0,No,254,8.345,48,Single,44.55,Smartphone,Mobile Data,12-month,Mobile Money,No,Yes,Not applicable
CUST-08412,09/02/2026,,31/03/2026,31/03/2026,0,No,50,1.643,47,Single,32.57,Smartphone,Mobile Data,Month-to-month,Mobile Money,Yes,No,No
