customer_id,gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,churn_label,tenure_in_months
5057,Male,38,No,Yes,No,0,Yes,1,None,Yes,13.72,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,72
5058,Male,26,No,No,No,0,No,0,Offer C,Yes,48.02,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,39
5059,Female,43,No,Yes,No,0,Yes,1,None,Yes,29.6,No,Yes,12,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,No,59
5060,Male,48,No,Yes,Yes,2,Yes,6,Offer E,Yes,29.1,No,Yes,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,2
5061,Male,53,No,No,No,0,No,0,None,Yes,6.75,Yes,Yes,15,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,No,71
5062,Female,21,No,Yes,No,0,Yes,6,None,Yes,9.3,Yes,Yes,27,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,24
5063,Female,41,No,Yes,No,0,Yes,4,None,Yes,42.45,Yes,Yes,23,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,No,37
5064,Male,60,No,No,No,0,No,0,Offer D,No,0,No,Yes,22,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,No,11
5065,Female,56,No,Yes,No,0,Yes,9,Offer D,Yes,29.6,No,Yes,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,18
5066,Male,22,No,Yes,Yes,2,Yes,10,None,Yes,36.61,No,Yes,41,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,50
5067,Female,53,No,Yes,Yes,2,Yes,7,None,Yes,3.3,Yes,Yes,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,67
5068,Female,25,No,Yes,No,0,Yes,10,None,Yes,2.34,No,Yes,73,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,25
5069,Male,37,No,No,No,0,No,0,Offer E,Yes,24.89,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,9
5070,Female,52,No,No,Yes,5,No,0,Offer D,No,0,No,Yes,57,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,No,10
5071,Female,34,No,Yes,No,0,No,0,None,Yes,40.91,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,70
5072,Male,45,No,No,No,0,No,0,Offer E,Yes,32.31,No,Yes,24,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,9
5073,Female,53,No,No,No,0,No,0,Offer E,Yes,1.3,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,4
5074,Female,42,No,No,No,0,No,0,Offer E,Yes,36.96,No,Yes,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,2
5075,Male,37,No,No,No,0,No,0,Offer D,No,0,No,Yes,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,19
5076,Male,22,No,Yes,Yes,3,No,0,Offer E,Yes,49.83,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,7
5077,Female,59,No,Yes,Yes,3,Yes,10,None,Yes,12.55,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,9
5078,Female,42,No,No,No,0,No,0,None,Yes,24.83,No,Yes,26,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,5
5079,Female,49,No,Yes,Yes,1,Yes,4,None,Yes,12.97,No,Yes,28,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,56
5080,Female,25,No,No,Yes,2,No,0,Offer D,Yes,17.51,Yes,Yes,30,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,18
5081,Male,40,No,Yes,No,0,Yes,1,None,Yes,39.35,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,No,70
5082,Female,19,No,No,No,0,No,0,None,Yes,10.05,Yes,Yes,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
5083,Male,43,No,Yes,No,0,Yes,3,None,No,0,No,Yes,15,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,29
5084,Male,35,No,Yes,No,0,Yes,4,None,Yes,2.72,Yes,Yes,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,63
5085,Male,46,No,No,No,0,No,0,None,Yes,9.7,No,Yes,6,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,59
5086,Female,21,No,No,No,0,No,0,None,Yes,48.3,No,Yes,42,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,3
5087,Female,57,No,No,No,0,No,0,None,No,0,No,Yes,2,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,8
5088,Female,37,No,No,No,0,No,0,None,Yes,32.99,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,68
5089,Female,40,No,Yes,Yes,3,Yes,3,None,Yes,14.11,Yes,Yes,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,68
5090,Male,29,No,Yes,Yes,1,Yes,4,None,Yes,41.94,Yes,Yes,85,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
5091,Female,42,No,Yes,No,0,Yes,1,None,Yes,45.26,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,32
5092,Female,44,No,Yes,No,0,Yes,1,None,Yes,47.24,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,72
5093,Male,46,No,Yes,Yes,1,Yes,10,None,Yes,11.45,No,Yes,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,1
5094,Male,29,No,Yes,Yes,3,Yes,10,None,Yes,44.95,No,Yes,69,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,No,42
5095,Male,45,No,No,No,0,No,0,None,Yes,19.39,No,Yes,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,45
5096,Female,46,No,Yes,Yes,2,Yes,8,None,No,0,No,Yes,10,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,No,43
5097,Male,43,No,Yes,No,0,Yes,6,None,Yes,9.26,Yes,Yes,28,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,No,37
5098,Male,46,No,Yes,No,0,Yes,8,None,Yes,3.18,No,Yes,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,63
5099,Male,47,No,No,No,0,No,0,None,Yes,5.39,No,Yes,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,No,3
5100,Male,59,No,Yes,Yes,3,Yes,5,None,Yes,38.55,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,66
5101,Male,36,No,No,Yes,3,No,0,None,Yes,4.89,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,71
5102,Female,43,No,Yes,Yes,2,Yes,4,None,Yes,35.62,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,72
5103,Male,43,No,Yes,No,0,Yes,5,None,Yes,36.55,Yes,Yes,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,No,66
5104,Male,22,No,No,No,0,No,0,None,Yes,34.75,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,No,51
5105,Female,22,No,No,Yes,1,No,0,None,No,0,No,Yes,51,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,8
5106,Male,47,No,No,No,0,No,0,Offer D,Yes,27.8,No,Yes,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,14
5107,Female,44,No,No,No,0,No,0,None,Yes,16.93,Yes,Yes,10,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,70
5108,Female,54,No,No,Yes,3,No,0,None,Yes,16.75,Yes,Yes,57,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,No,70
5109,Male,40,No,No,No,0,No,0,None,Yes,47.51,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,24
5110,Female,27,No,Yes,No,0,Yes,1,None,Yes,2.73,No,Yes,69,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,69
5111,Male,30,No,Yes,Yes,1,Yes,7,None,Yes,18.93,No,Yes,73,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,42
5112,Male,62,No,Yes,Yes,3,Yes,2,None,Yes,7.48,Yes,Yes,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,45
5113,Male,55,No,Yes,Yes,2,Yes,6,None,Yes,9.3,Yes,Yes,12,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,72
5114,Female,43,No,No,No,0,No,0,None,Yes,43.19,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,38
5115,Male,46,No,Yes,No,0,Yes,1,None,Yes,15.52,Yes,Yes,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,72
5116,Male,54,No,Yes,Yes,2,Yes,10,None,Yes,38.84,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,72
5117,Male,54,No,Yes,No,0,Yes,1,None,Yes,12.21,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,55
5118,Female,42,No,Yes,Yes,3,Yes,4,None,No,0,No,Yes,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,51
5119,Male,24,No,No,No,0,No,0,None,Yes,29.58,No,Yes,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,63
5120,Female,29,No,No,No,0,No,0,None,Yes,45.91,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,1
5121,Female,24,No,Yes,Yes,3,Yes,9,Offer D,Yes,1.88,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,23
5122,Female,38,No,No,No,0,No,0,None,Yes,25.81,Yes,Yes,7,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,2
5123,Female,40,No,No,No,0,No,0,None,Yes,25.95,Yes,Yes,21,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,No,36
5124,Female,39,No,No,No,0,No,0,None,Yes,12.46,No,Yes,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,1
5125,Female,35,No,No,No,0,No,0,None,Yes,33.05,Yes,Yes,7,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,No,28
5126,Female,39,No,Yes,Yes,3,Yes,1,None,Yes,18.91,No,Yes,29,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,7
5127,Female,60,No,No,No,0,No,0,Offer D,Yes,41.04,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,10
5128,Male,55,No,No,No,0,No,0,None,Yes,38.74,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,42
5129,Female,42,No,No,No,0,No,0,None,No,0,No,Yes,4,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,7
5130,Male,43,No,Yes,Yes,1,Yes,1,None,Yes,15.94,Yes,Yes,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
5131,Male,36,No,No,No,0,No,0,None,Yes,13.14,No,Yes,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,63
5132,Female,39,No,No,No,0,No,0,None,No,0,No,Yes,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,56
5133,Female,22,No,No,Yes,1,No,0,None,Yes,40.03,No,Yes,52,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,No,5
5134,Female,33,No,Yes,No,0,Yes,1,None,Yes,46.23,Yes,Yes,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,72
5135,Male,43,No,Yes,Yes,2,Yes,1,None,Yes,6.53,No,Yes,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,No,67
5136,Male,45,No,Yes,Yes,3,Yes,1,None,Yes,30.77,No,Yes,75,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,8
5137,Male,49,No,Yes,Yes,1,Yes,1,None,Yes,11.3,Yes,Yes,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,52
5138,Female,29,No,Yes,Yes,1,Yes,10,Offer D,Yes,35.44,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,18
5139,Female,40,No,Yes,Yes,2,No,0,Offer B,Yes,42.37,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,59
5140,Female,60,No,No,No,0,No,0,Offer B,Yes,47.07,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,60
5141,Male,55,No,No,No,0,No,0,None,Yes,7.37,Yes,Yes,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,7
5142,Male,59,No,Yes,Yes,2,No,0,Offer B,No,0,No,Yes,19,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,No,59
5143,Male,33,No,No,No,0,No,0,Offer B,No,0,No,Yes,13,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,46
5144,Male,39,No,No,No,0,No,0,Offer E,Yes,17.16,No,Yes,7,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,5
5145,Female,53,No,Yes,No,0,Yes,7,None,Yes,9.28,Yes,Yes,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,No,70
5146,Female,64,No,No,No,0,No,0,Offer B,Yes,18.42,Yes,Yes,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,44
5147,Female,45,No,Yes,No,0,Yes,7,Offer B,Yes,1.27,Yes,Yes,13,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,No,64
5148,Female,25,No,Yes,Yes,3,Yes,8,Offer B,No,0,No,Yes,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,58
5149,Female,26,No,Yes,No,0,Yes,7,Offer A,Yes,28.59,Yes,Yes,58,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
5150,Male,51,No,No,No,0,No,0,Offer B,No,0,No,Yes,7,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,54
5151,Female,42,No,Yes,Yes,3,Yes,5,Offer A,Yes,18.21,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,72
5152,Male,29,No,Yes,Yes,3,Yes,1,Offer B,Yes,36.09,Yes,Yes,59,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,54
5153,Female,19,No,No,No,0,No,0,None,Yes,36.22,No,Yes,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,14
5154,Female,63,No,No,No,0,No,0,Offer E,Yes,38.33,No,Yes,24,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,1
5155,Male,22,No,No,No,0,No,0,Offer B,Yes,48.32,Yes,Yes,59,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,56
5156,Female,38,No,Yes,No,0,Yes,7,Offer A,Yes,47.95,No,Yes,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,68
5157,Female,58,No,Yes,Yes,1,Yes,2,None,Yes,41.05,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,14
5158,Male,38,No,Yes,Yes,3,Yes,9,Offer A,Yes,38.75,No,Yes,28,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,68
5159,Female,34,No,No,No,0,No,0,None,No,0,No,Yes,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,16
5160,Male,37,No,No,No,0,No,0,Offer B,No,0,No,Yes,24,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,53
5161,Male,58,No,Yes,No,0,Yes,10,Offer A,Yes,48,Yes,Yes,13,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,No,70
5162,Female,23,No,Yes,No,0,Yes,4,None,Yes,38.03,Yes,Yes,42,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,10
5163,Female,62,No,Yes,Yes,2,Yes,8,None,Yes,5.35,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,29
5164,Female,23,No,No,No,0,No,0,None,No,0,No,Yes,42,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,No,30
5165,Female,21,No,Yes,No,0,Yes,9,Offer A,Yes,22.41,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,No,72
5166,Female,27,No,No,No,0,No,0,None,Yes,12.39,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,10
5167,Female,39,No,No,Yes,3,No,0,Offer E,Yes,9,No,Yes,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,1
5168,Female,44,No,No,No,0,No,0,None,Yes,22.75,Yes,Yes,11,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,20
5169,Female,42,No,No,No,0,No,0,Offer E,Yes,28.18,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,1
5170,Female,24,No,No,No,0,No,0,None,Yes,7.01,Yes,Yes,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,29
5171,Male,34,No,No,No,0,No,0,Offer E,Yes,23.7,No,Yes,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,1
5172,Male,61,No,No,No,0,No,0,None,Yes,44.97,No,Yes,16,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,No,3
5173,Female,48,No,No,No,0,No,0,None,Yes,30.52,No,Yes,21,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,20
5174,Male,31,No,No,Yes,1,No,0,Offer B,Yes,22.41,No,Yes,24,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,64
5175,Female,22,No,No,No,0,No,0,Offer E,No,0,No,Yes,52,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,6
5176,Male,55,No,Yes,No,0,Yes,5,Offer B,Yes,1.87,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,50
5177,Male,60,No,No,No,0,No,0,Offer E,Yes,20.11,No,Yes,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,6
5178,Male,42,No,Yes,Yes,1,Yes,7,Offer E,Yes,28.7,No,Yes,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,7
5179,Male,22,No,Yes,Yes,1,Yes,1,Offer A,Yes,23.7,Yes,Yes,59,No,No,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,No,72
5180,Male,24,No,Yes,No,0,Yes,6,Offer E,Yes,2.38,No,Yes,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,8
5181,Female,35,No,Yes,Yes,2,Yes,3,Offer A,Yes,40.35,Yes,Yes,16,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,67
5182,Female,22,No,Yes,No,0,Yes,5,Offer A,Yes,22.74,Yes,Yes,48,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,72
5183,Male,25,No,Yes,Yes,1,Yes,6,None,Yes,5.86,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,No,33
5184,Male,41,No,Yes,No,0,Yes,7,Offer A,Yes,24.93,No,Yes,15,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,70
5185,Female,22,No,No,No,0,No,0,None,Yes,1.74,No,Yes,85,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,22
5186,Female,54,No,No,No,0,No,0,Offer B,Yes,39.42,Yes,Yes,12,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,59
5187,Male,37,No,No,No,0,No,0,None,Yes,12.72,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,36
5188,Female,60,No,Yes,Yes,1,Yes,10,Offer B,Yes,14.54,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,51
5189,Male,52,No,Yes,No,0,Yes,1,Offer B,Yes,47.55,Yes,Yes,13,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,53
5190,Female,50,No,Yes,Yes,3,Yes,7,None,Yes,7.31,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,20
5191,Male,46,No,Yes,No,0,Yes,3,Offer B,Yes,26.81,No,Yes,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,63
5192,Female,50,No,No,No,0,No,0,Offer B,Yes,18.57,No,Yes,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,40
5193,Male,53,No,No,No,0,No,0,None,Yes,7.74,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,35
5194,Male,54,No,Yes,Yes,3,Yes,3,None,Yes,24.17,No,Yes,75,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,26
5195,Male,20,No,No,Yes,2,No,0,Offer B,Yes,47.81,No,Yes,59,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,No,53
5196,Male,48,No,Yes,No,0,Yes,10,Offer B,Yes,7.63,No,Yes,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,43
5197,Male,48,No,Yes,Yes,3,Yes,5,Offer E,Yes,36.54,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,6
5198,Male,48,No,No,Yes,3,No,0,Offer B,Yes,22.47,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,56
5199,Male,63,No,Yes,Yes,1,Yes,10,None,Yes,5.65,No,Yes,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,No,34
5200,Female,33,No,No,No,0,No,0,None,No,0,No,Yes,23,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,10
5201,Male,62,No,No,No,0,No,0,Offer B,Yes,10.99,Yes,Yes,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,56
5202,Female,54,No,Yes,No,0,Yes,4,Offer B,Yes,33.66,Yes,Yes,25,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,55
5203,Female,23,No,Yes,Yes,2,Yes,7,None,Yes,40.54,Yes,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,36
5204,Male,26,No,Yes,No,0,No,0,Offer B,Yes,43.2,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,47
5205,Female,43,No,Yes,Yes,1,Yes,3,None,Yes,24.65,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,12
5206,Female,28,No,No,No,0,No,0,Offer A,Yes,35.99,No,Yes,73,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,No,67
5207,Male,60,No,No,No,0,No,0,Offer D,Yes,15.89,Yes,Yes,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,No,21
5208,Female,36,No,No,No,0,No,0,Offer D,Yes,28.45,No,Yes,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,No,13
5209,Female,46,No,No,No,0,No,0,None,Yes,2.76,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,29
5210,Male,45,No,Yes,No,0,Yes,2,Offer B,Yes,21.58,Yes,Yes,13,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,65
5211,Male,44,No,No,No,0,No,0,None,Yes,21.66,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,27
5212,Male,31,No,No,No,0,No,0,Offer E,Yes,10.22,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,1
5213,Male,44,No,No,No,0,No,0,Offer D,Yes,40.59,No,Yes,22,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,11
5214,Male,64,No,Yes,Yes,2,Yes,8,None,Yes,20.49,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,39
5215,Male,24,No,No,No,0,No,0,None,Yes,49.61,No,Yes,76,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,No,26
5216,Female,44,No,Yes,Yes,2,Yes,5,Offer A,No,0,No,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,72
5217,Male,50,No,Yes,No,0,Yes,6,Offer B,Yes,39.49,Yes,Yes,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,No,65
5218,Male,31,No,Yes,Yes,1,Yes,5,Offer A,Yes,45.32,Yes,Yes,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,No,72
5219,Male,37,No,No,No,0,No,0,None,Yes,43.37,Yes,Yes,12,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,6
